Client ID,Name,Age,Occupation,Nationality,GenderId,Properties Owned,Fee StructureId,Loyalty ClassificationId
IND46502,Peter Simmons,79,Health Coach III,Asian,2,0,2,1
IND44199,Maria Robertson,54,Web Developer II,Australian,1,3,3,4
IND31246,Katherine Williams,83,Office Assistant II,European,1,0,3,2
IND80498,Ryan Hernandez,26,Account Representative IV,European,2,1,2,1
IND49142,Kathryn Rose,81,Senior Developer,American,2,3,1,1
IND50904,Christopher GoPKRales,57,Financial Analyst,European,1,0,2,1
IND76572,Judy Black,66,Structural Analysis Engineer,European,2,0,1,1
IND32423,Arthur Bell,44,Assistant Professor,Asian,1,3,2,1
IND38977,Eugene Brown,77,Biostatistician II,Asian,2,1,1,3
IND41707,Kimberly Nelson,77,Software Test Engineer II,European,2,1,1,2
IND70193,Shirley Jenkins,70,Analyst Programmer,American,1,0,1,2
IND87876,Scott Sanders,70,Actuary,Asian,2,3,2,3
IND47890,Adam Thompson,41,Nuclear Power Engineer,European,1,3,1,1
IND35744,Alice Watson,75,Internal Auditor,Asian,1,0,2,1
IND47623,Ann Stephens,73,Human Resources Manager,European,1,3,1,1
IND36468,Katherine Gardner,20,Office Assistant I,European,2,0,2,1
IND56605,Peter Chapman,56,Geological Engineer,European,1,1,1,3
IND30713,Lillian Harris,34,Professor,Asian,1,1,2,1
IND21229,Jason Harvey,61,Office Assistant IV,European,2,2,3,1
IND87062,Lisa Barnes,59,Assistant Manager,European,2,0,2,1
IND99910,Justin Ferguson,85,Product Engineer,European,2,2,2,4
IND37041,Antonio Gilbert,19,Assistant Manager,European,2,3,3,3
IND52657,Kathleen Mitchell,55,Administrative Assistant IV,European,1,3,2,3
IND38321,Jeffrey Shaw,44,Librarian,American,2,0,1,1
IND43916,Carlos Black,36,Budget/Accounting Analyst I,Asian,1,3,2,1
IND46447,Gerald Cooper,45,Software Engineer IV,American,2,0,2,4
IND84755,Carolyn Holmes,78,Computer Systems Analyst II,European,2,1,1,2
IND45303,Nicole Hall,33,Associate Professor,European,1,2,2,4
IND84825,William Holmes,56,Marketing Manager,American,2,1,2,1
IND22385,Bruce Day,41,Safety Technician IV,European,2,0,3,1
IND57724,Jeremy Woods,74,Programmer II,Asian,1,0,2,1
IND96098,Eric Sullivan,38,Research Assistant II,European,2,0,1,4
IND45192,Richard Gibson,76,Web Designer II,European,2,2,2,2
IND87243,Ralph Long,28,Systems Administrator I,European,2,1,1,4
IND47130,Daniel Stewart,56,Recruiter,African,1,1,1,1
IND35064,William Griffin,81,Staff Scientist,Asian,1,1,1,1
IND91327,Donald Howell,69,Environmental Tech,European,2,1,3,3
IND31787,Jane Cruz,42,Legal Assistant,European,2,3,1,4
IND73969,Laura Ellis,53,Automation Specialist II,American,2,2,1,1
IND45185,Andrew Rivera,58,Media Manager III,European,2,3,1,1
IND73287,Stephanie Grant,44,Assistant Manager,Australian,1,2,2,4
IND70814,Theresa Cooper,78,Internal Auditor,European,2,1,1,2
IND24037,Jesse George,18,Associate Professor,American,1,1,1,1
IND15396,Samuel Young,30,Senior Editor,Asian,2,3,2,3
IND23636,Brandon Patterson,59,Compensation Analyst,European,2,3,1,3
IND46502,Mildred Willis,45,Statistician I,European,1,0,2,3
IND26451,Daniel Burke,20,Staff Accountant I,European,1,1,2,1
IND66679,Maria Larson,55,Developer II,American,1,3,1,4
IND65897,Juan Lopez,53,Social Worker,Australian,1,3,2,1
IND52886,Jonathan Pierce,20,Payment Adjustment Coordinator,Asian,2,2,2,3
IND66931,Brian Kelley,41,Statistician I,Asian,1,2,2,4
IND50563,Daniel White,31,Account Executive,Asian,2,1,1,4
IND82494,Larry Mcdonald,21,Social Worker,European,1,2,3,4
IND32752,Ralph Greene,30,Software Test Engineer II,European,2,3,1,1
IND60228,Carlos Day,73,Web Designer I,African,2,2,1,4
IND31493,Alice Peterson,43,Systems Administrator I,European,2,0,3,3
IND16745,Phillip Snyder,22,Budget/Accounting Analyst I,African,2,2,2,1
IND96019,Raymond King,65,Web Designer II,American,1,2,3,2
IND31862,Aaron Harvey,82,Developer IV,European,2,2,1,4
IND91417,Eric Evans,40,Staff Accountant IV,European,1,2,1,2
IND21808,Timothy Washington,47,Analog Circuit Design manager,Asian,1,2,1,1
IND72909,Janet Martinez,33,Database Administrator II,Australian,2,2,1,3
IND59364,Russell Hanson,70,Developer IV,Asian,2,2,1,4
IND68800,Jimmy Thompson,71,Research Nurse,African,1,3,3,1
IND19308,Catherine Garrett,53,Statistician III,European,1,1,2,2
IND50968,Amanda Hill,82,Health Coach II,American,2,1,2,1
IND60474,Jeremy Sullivan,80,Pharmacist,European,1,0,1,4
IND19117,Robert Peters,66,Office Assistant I,Australian,2,1,1,4
IND66918,Jean Richards,82,Account Representative II,Australian,1,1,3,4
IND59407,Larry Kelley,42,Developer I,European,1,0,1,4
IND40471,Clarence Reed,78,General Manager,European,1,2,1,4
IND85041,Diana Smith,43,Systems Administrator IV,European,2,3,3,4
IND48176,Wanda Morris,48,Desktop Support Technician,Asian,2,1,2,3
IND37683,Billy Burke,52,Human Resources Assistant III,Asian,1,1,1,1
IND99006,Jeremy Ray,64,Account Representative II,European,2,0,3,3
IND38675,Victor Martin,58,Software Test Engineer III,American,2,3,1,1
IND83783,Carl Peters,30,Business Systems Development Analyst,European,2,3,1,1
IND88284,Timothy Diaz,36,Budget/Accounting Analyst IV,European,1,2,2,3
IND21526,Jimmy Berry,59,Analog Circuit Design manager,European,1,2,2,1
IND70008,Joseph Morris,34,Actuary,American,2,0,2,2
IND90240,Juan Garza,25,Database Administrator I,European,1,2,1,1
IND51766,Doris Clark,27,Sales Associate,European,2,1,2,1
IND29470,Jean Wallace,44,Accounting Assistant I,Asian,2,3,1,2
IND23054,Virginia Harper,19,Librarian,European,2,3,1,1
IND59974,Joshua Phillips,65,Staff Accountant III,Asian,1,1,1,3
IND65635,Peter Jones,84,Accounting Assistant I,European,2,1,2,1
IND65600,Paula Wheeler,48,Office Assistant I,American,2,3,2,4
IND53125,Judith Day,48,Developer IV,Asian,1,1,2,4
IND13509,Louis Schmidt,78,Safety Technician II,American,1,0,1,3
IND95651,Brian Richardson,33,Cost Accountant,American,1,1,1,3
IND63200,David Harris,51,Budget/Accounting Analyst I,European,2,2,1,1
IND81613,Michael Ramirez,29,Design Engineer,European,2,0,1,1
IND60956,Jessica Martin,39,Chief Design Engineer,European,1,1,1,1
IND13711,Lawrence Williamson,37,Senior Cost Accountant,Asian,2,0,3,1
IND62222,Kevin Little,44,Legal Assistant,European,2,1,2,1
IND59714,Janet Castillo,49,Nuclear Power Engineer,Australian,1,3,2,1
IND48103,George Jones,71,Staff Accountant IV,European,1,3,2,2
IND47424,Diane James,29,GIS Technical Architect,Australian,1,1,1,4
IND84942,Beverly Armstrong,30,Structural Analysis Engineer,American,1,2,2,1
IND79115,Ashley Robertson,84,Database Administrator III,American,1,1,1,4
IND98898,Jerry Morrison,77,Human Resources Assistant I,American,1,0,1,2
IND27181,Phillip Cox,43,Office Assistant IV,American,2,0,1,1
IND33470,Anthony Stephens,49,Assistant Professor,European,2,3,2,1
IND67270,Cynthia Roberts,69,Analyst Programmer,African,2,0,2,4
IND42900,Lawrence Morgan,84,Administrative Assistant IV,Asian,1,3,1,2
IND54363,Walter Stanley,18,Health Coach II,American,1,2,3,3
IND46401,Harry Ryan,81,Quality Control Specialist,African,2,2,1,4
IND29266,Mark Shaw,53,GIS Technical Architect,Asian,2,1,1,1
IND88950,Russell Peterson,51,Editor,European,1,2,2,4
IND54504,Russell Thompson,33,Structural Analysis Engineer,European,1,2,2,1
IND90241,Anna Cole,30,Administrative Assistant I,European,2,3,1,2
IND49190,Paula Shaw,30,Web Designer IV,European,1,0,2,3
IND33984,Frank Marshall,35,Web Developer I,Asian,2,1,3,3
IND51947,Jonathan Bryant,74,Internal Auditor,European,1,0,1,2
IND97419,Justin Rice,81,Web Designer IV,European,1,3,3,1
IND50993,Joe Moore,60,Human Resources Manager,European,2,0,1,2
IND67880,Patricia Elliott,35,Nuclear Power Engineer,Asian,1,1,2,3
IND29107,Catherine Jackson,29,Marketing Manager,European,2,2,3,3
IND38710,Anna West,26,VP Sales,Asian,1,1,1,1
IND18498,Brian Garza,61,Accountant I,Asian,1,1,1,3
IND26008,Jesse Day,58,Financial Analyst,American,2,3,2,4
IND69939,Johnny Coleman,37,Account Representative IV,European,2,0,1,4
IND17524,Frank Alvarez,66,Staff Scientist,Asian,1,0,1,4
IND62351,Billy Turner,38,Business Systems Development Analyst,European,1,3,1,4
IND62889,Timothy Richards,61,Senior Financial Analyst,Asian,1,1,1,3
IND88021,Paula Hawkins,40,Accounting Assistant IV,European,1,3,1,1
IND36235,Martin Carpenter,41,Statistician II,Asian,1,1,2,1
IND71573,Aaron Stephens,45,Automation Specialist II,Australian,1,2,1,1
IND35926,Ralph Young,55,Health Coach III,European,2,1,1,3
IND13753,Norma Stone,26,Statistician IV,American,1,2,1,1
IND46745,Shawn Simmons,54,Administrative Assistant IV,European,1,0,3,1
IND86610,Tammy Pierce,36,Automation Specialist III,Asian,1,1,1,4
IND47886,Billy Schmidt,82,Editor,European,1,3,1,3
IND90885,Ronald Austin,30,Programmer II,European,1,0,1,4
IND22904,Todd Peters,80,Engineer I,Asian,1,3,1,4
IND82060,Thomas Jones,69,Senior Quality Engineer,European,2,2,2,4
IND49261,Charles Powell,76,VP Product Management,Australian,1,3,2,3
IND57999,Doris Hill,65,Account Representative II,Asian,1,2,1,1
IND54797,Eugene Scott,79,Assistant Media Planner,Asian,1,0,1,3
IND33629,Larry Pierce,50,Software Test Engineer I,Asian,1,3,1,1
IND74667,Raymond Murphy,81,Recruiting Manager,African,1,1,2,4
IND13486,Annie Henderson,20,Human Resources Manager,Asian,2,3,3,2
IND27626,Samuel Fowler,47,Health Coach II,African,2,2,1,1
IND94410,Carlos Rogers,44,Web Developer III,European,2,3,1,1
IND63836,Matthew Garza,77,Engineer II,European,1,0,1,1
IND78028,Ronald Walker,43,Software Engineer II,American,2,3,1,4
IND22081,James Stone,26,Engineer III,American,2,1,1,3
IND93388,Victor Hill,52,Associate Professor,African,2,1,2,4
IND54286,Ernest Stewart,31,Automation Specialist III,American,1,3,2,1
IND78943,Joe Miller,54,Database Administrator III,European,1,0,1,1
IND36951,Howard White,53,Information Systems Manager,American,1,3,2,3
IND17798,Kenneth Perez,84,Accountant II,European,1,2,3,4
IND46044,Ralph Robertson,25,Research Assistant I,African,2,3,2,1
IND43480,Sandra Sims,28,Account Representative I,European,2,2,1,1
IND83407,Margaret Rivera,69,Media Manager I,Australian,1,1,1,3
IND80089,Charles Day,33,Geologist III,Asian,1,0,2,1
IND63136,Jack Scott,71,Staff Accountant I,Asian,1,1,1,3
IND14347,Adam Fuller,25,Graphic Designer,Asian,1,2,1,4
IND38794,Irene Parker,37,Automation Specialist III,American,1,1,3,2
IND19657,Heather Ryan,60,Chemical Engineer,Australian,1,3,1,1
IND62031,Bobby Reid,67,Junior Executive,Asian,2,0,3,3
IND62007,Paul Meyer,24,Operator,Australian,2,3,3,1
IND47000,Victor Stephens,24,Structural Engineer,Asian,2,1,2,4
IND88064,Marilyn Washington,27,Health Coach IV,American,1,1,2,1
IND36864,Rebecca Hanson,57,Database Administrator III,European,2,0,2,1
IND56480,John Bennett,56,Structural Engineer,American,1,2,3,3
IND66163,Shawn Myers,79,Software Engineer IV,American,2,1,1,1
IND44689,Stephen Watkins,46,Environmental Specialist,Asian,1,2,1,1
IND59059,Michael Rodriguez,17,Database Administrator II,European,1,2,2,1
IND73185,Harold Crawford,75,Systems Administrator I,European,1,2,3,1
IND50404,Ruby Evans,71,Biostatistician IV,Australian,2,1,3,1
IND98223,Jack Gardner,17,Occupational Therapist,Asian,2,0,1,4
IND76462,James Collins,78,Research Associate,American,1,2,2,1
IND33553,Walter Banks,52,Analyst Programmer,European,1,1,2,1
IND65980,George Watkins,17,Programmer Analyst III,American,1,2,1,1
IND33495,Richard Wilson,78,Food Chemist,American,1,1,2,4
IND84144,Douglas Olson,76,Help Desk Technician,Asian,1,3,1,4
IND67150,Nicholas Larson,23,Nurse,European,2,1,1,3
IND79483,Terry Stewart,25,Senior Financial Analyst,European,1,3,3,1
IND21788,Stephanie Morris,33,Structural Analysis Engineer,Australian,1,3,2,1
IND54719,Lois Elliott,78,Librarian,European,2,2,2,2
IND21106,Willie Richards,77,Web Developer III,European,1,0,3,1
IND30260,Carol Jones,36,Computer Systems Analyst II,European,1,3,2,4
IND53757,Samuel Nichols,50,General Manager,Asian,1,2,2,2
IND65418,Karen Black,42,Pharmacist,European,1,3,2,1
IND40870,Keith White,26,General Manager,European,2,1,2,2
IND99607,Sean Pierce,69,Health Coach II,American,1,1,2,1
IND93836,Kevin Matthews,51,Engineer III,European,2,2,1,1
IND97223,Deborah Diaz,28,Systems Administrator III,Australian,2,3,3,1
IND35919,Joshua Moreno,47,Accounting Assistant I,Asian,1,3,2,4
IND39837,Denise Carpenter,78,Administrative Assistant IV,American,2,0,2,1
IND81606,Sean Flores,27,Software Test Engineer IV,European,2,2,2,1
IND30766,Carlos Moreno,33,Computer Systems Analyst IV,American,2,0,1,4
IND41873,Andrew Moore,42,Marketing Assistant,European,2,1,3,1
IND99374,Irene Thomas,21,Environmental Tech,European,1,0,1,3
IND42481,Christopher Diaz,24,Nurse Practicioner,African,2,0,2,3
IND13907,Victor Moreno,29,Quality Control Specialist,European,1,2,2,4
IND79745,Billy Hall,38,Software Consultant,American,1,2,2,4
IND45732,Ernest Montgomery,22,Human Resources Assistant I,European,2,1,1,1
IND45344,Brian Cook,71,Senior Cost Accountant,European,2,1,1,1
IND64096,Wanda Wagner,39,Assistant Media Planner,American,1,1,1,3
IND37064,Lawrence Watkins,66,Developer II,European,1,1,2,1
IND46886,Anna Jordan,65,Senior Editor,European,2,0,2,1
IND94600,Mark Richards,61,Senior Editor,Asian,1,1,2,4
IND42408,Jeffrey Cook,72,VP Product Management,Australian,2,1,1,2
IND95576,Beverly Black,44,Web Developer I,European,1,1,3,1
IND87787,Mary Berry,54,Programmer Analyst IV,European,2,1,1,2
IND44084,Ann Spencer,65,Administrative Assistant II,European,1,2,2,1
IND86710,Benjamin Schmidt,24,Accounting Assistant III,European,2,0,2,4
IND43909,Paula Robinson,32,Administrative Officer,European,2,1,1,1
IND20927,Jack Richardson,23,Paralegal,Australian,2,0,3,3
IND57563,Roy Lane,39,Developer II,Asian,1,0,1,4
IND17254,Johnny Gray,69,Senior Cost Accountant,African,1,2,2,1
IND98826,Marie Fuller,83,Staff Accountant III,Asian,2,0,1,3
IND76028,Walter Sanchez,19,Accounting Assistant II,European,1,3,3,1
IND41655,Lawrence Rose,30,Computer Systems Analyst I,Asian,1,3,1,4
IND75932,William Carroll,33,Help Desk Technician,Asian,2,1,1,1
IND86705,Timothy Carpenter,50,Executive Secretary,Asian,2,3,3,4
IND79787,Brian Rose,78,VP Marketing,European,1,2,1,3
IND62595,Phillip Weaver,60,Software Test Engineer II,European,1,2,1,1
IND25773,Virginia Richardson,30,Media Manager IV,Australian,1,0,1,4
IND46155,Randy Kim,22,Office Assistant II,Asian,2,2,1,1
IND96756,Jack Allen,71,Speech Pathologist,European,1,1,1,4
IND85245,George Young,18,Research Assistant III,European,1,2,2,4
IND21386,Jason Cunningham,83,Accounting Assistant II,American,2,0,3,1
IND65402,Fred Rivera,29,Human Resources Assistant III,European,2,2,1,1
IND42622,Joyce Nelson,56,Administrative Assistant IV,American,2,3,2,1
IND83775,Carl Thompson,65,Desktop Support Technician,American,1,0,2,1
IND14543,Peter Perry,28,Geologist III,European,2,0,2,3
IND54095,Ruth Murphy,29,Automation Specialist I,European,2,1,1,3
IND19003,Anthony Alexander,23,Senior Quality Engineer,European,2,2,3,2
IND86759,Douglas Washington,76,Developer IV,Australian,1,3,2,1
IND56173,Barbara Lynch,66,Health Coach II,European,2,2,1,4
IND61687,Jonathan Peterson,58,Dental Hygienist,European,2,0,2,4
IND57908,Sean Hall,74,Staff Accountant IV,American,2,3,3,1
IND69220,Harold Hanson,79,Systems Administrator IV,European,2,2,2,3
IND95487,Karen Fields,20,Web Designer IV,African,2,2,1,1
IND92968,Jeffrey Hunt,50,Registered Nurse,European,1,0,1,1
IND62985,Christopher Roberts,66,Database Administrator III,American,1,2,3,1
IND41456,Jimmy Rogers,77,Accountant IV,Australian,2,3,1,3
IND63334,Joshua Green,54,Computer Systems Analyst I,European,1,2,2,4
IND32903,Justin Spencer,20,Data Coordiator,American,1,3,2,4
IND34986,Joshua Castillo,28,Accounting Assistant I,Australian,1,2,1,4
IND72265,Steve Coleman,37,Engineer IV,Asian,1,1,3,2
IND64873,Fred Cook,30,Chief Design Engineer,Australian,1,2,2,1
IND30612,Anne Collins,56,Media Manager II,European,2,3,1,4
IND56739,Kenneth Lane,49,Design Engineer,European,2,0,1,1
IND71679,Matthew Carroll,27,Clinical Specialist,Asian,2,0,2,3
IND69386,Todd Roberts,60,Cost Accountant,Australian,2,1,3,2
IND30675,Phillip Howell,50,Senior Developer,European,1,0,1,1
IND37613,Chris Hunter,38,Geologist III,European,1,2,1,1
IND32828,Patrick Howell,27,Budget/Accounting Analyst III,European,2,0,1,1
IND59220,Gerald Berry,36,Help Desk Operator,Australian,2,1,2,1
IND25922,Timothy Reed,73,Computer Systems Analyst III,Australian,2,3,1,1
IND92034,Samuel White,61,Operator,Asian,1,2,1,1
IND33307,Debra Morgan,35,Project Manager,American,2,2,3,3
IND25691,Amanda Diaz,74,Business Systems Development Analyst,Asian,1,3,1,4
IND69736,Angela Lynch,76,Human Resources Assistant I,Asian,1,3,1,1
IND65318,Todd Elliott,70,Web Developer III,Australian,2,1,1,3
IND83499,Antonio Ray,47,Statistician III,Asian,2,0,3,1
IND74300,Bruce Romero,79,Accountant II,European,2,3,1,3
IND47852,Judy Gomez,84,Software Engineer II,Asian,1,2,3,3
IND43367,Jessica Morris,58,Web Developer II,Asian,1,3,2,4
IND84211,Scott Wells,65,Product Engineer,European,1,2,1,4
IND27091,Philip Moore,23,Assistant Professor,Asian,1,3,3,1
IND84197,Gerald Ramos,70,Automation Specialist IV,Australian,2,0,1,4
IND97134,Jeffrey Morgan,39,Human Resources Assistant IV,Asian,1,2,1,4
IND68544,Johnny Butler,40,Operator,Asian,1,2,3,3
IND96321,Heather Perez,21,Computer Systems Analyst IV,European,1,1,1,4
IND94055,Ryan Weaver,55,Nuclear Power Engineer,American,1,0,2,3
IND48964,Douglas Hughes,28,Nurse Practicioner,European,2,3,1,4
IND28345,Rachel Collins,47,Account Representative II,European,2,2,1,3
IND93272,Elizabeth Diaz,21,Teacher,European,1,1,1,3
IND58727,Christina Larson,78,VP Accounting,Australian,1,0,1,1
IND47871,Brandon Chapman,53,Tax Accountant,European,2,1,2,3
IND24899,Sean Morrison,65,Health Coach II,Asian,2,3,1,4
IND58197,Roy Dunn,59,Compensation Analyst,Asian,1,2,2,3
IND59695,Donna Hamilton,50,Structural Analysis Engineer,Asian,1,3,2,1
IND29786,Brandon Roberts,32,Safety Technician III,European,1,2,1,2
IND59107,Mary Burns,43,Research Assistant III,European,2,2,1,2
IND37582,Phillip Fox,49,Web Developer II,Australian,2,1,2,4
IND72283,Tina Reid,45,Software Engineer III,Australian,2,1,3,1
IND74203,Russell Day,28,Statistician II,Asian,1,1,2,2
IND50994,Ralph Garcia,59,Web Designer III,American,1,3,1,2
IND58185,Anthony Anderson,73,Junior Executive,European,1,1,2,1
IND43545,Lawrence Evans,47,Administrative Assistant III,African,1,2,3,1
IND83063,Frank Owens,25,Statistician III,Asian,1,2,2,3
IND15980,Lawrence Vasquez,79,Clinical Specialist,European,2,0,1,2
IND35484,Jack White,67,Budget/Accounting Analyst II,European,1,3,1,1
IND79472,Melissa Rivera,63,Recruiting Manager,American,1,3,2,1
IND93672,Steve Alvarez,73,Biostatistician II,Asian,2,0,1,1
IND88113,Gloria Roberts,77,Staff Scientist,European,2,1,1,4
IND53799,Martin Phillips,75,Automation Specialist II,American,1,1,3,4
IND41887,Martin Stephens,48,Web Developer I,American,1,0,2,1
IND88761,Richard Knight,35,Executive Secretary,American,1,2,1,2
IND40435,Robert Sims,39,Statistician III,Asian,1,3,3,2
IND56106,Jessica Howard,42,Senior Developer,Asian,2,1,3,2
IND41735,John Howell,54,Accounting Assistant I,Asian,1,2,1,3
IND90777,Mildred Austin,40,Civil Engineer,African,2,2,3,4
IND51577,Carlos Miller,48,Human Resources Assistant IV,Asian,1,3,1,1
IND80436,Paul Powell,32,Geologist I,European,2,1,3,1
IND79704,Harold Marshall,45,Physical Therapy Assistant,Asian,2,2,1,4
IND15664,Ann GoPKRales,56,Legal Assistant,European,2,0,1,1
IND94938,Russell Gray,45,Senior Developer,Asian,1,2,2,1
IND80870,Jean Stevens,56,Financial Analyst,Asian,1,0,3,2
IND58524,Howard Coleman,85,Systems Administrator IV,African,1,1,2,3
